,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS12,PCT_OBESE_ADULTS17,PCT_HSPA17,RECFACPTH11,RECFACPTH16
1615,11.2,13.5,24.3,25.3,28.0,0.0,0.0
1616,7.7,9.7,24.3,25.3,28.0,0.0,0.0
1617,7.8,9.1,24.3,25.3,28.0,0.0,0.0
1618,8.2,11.1,24.3,25.3,28.0,0.244125725,0.182415177
1619,7.5,8.6,24.3,25.3,28.0,0.0,0.084961767
1620,7.7,8.7,24.3,25.3,28.0,0.0,0.0
1621,8.4,10.8,24.3,25.3,28.0,0.069041701,0.0336576
1622,7.5,7.7,24.3,25.3,28.0,0.186793686,0.224577794
1623,8.4,8.9,24.3,25.3,28.0,0.420698359,0.411861614
1624,8.9,11.7,24.3,25.3,28.0,0.0509658,0.10400416
1625,7.9,9.4,24.3,25.3,28.0,0.0,0.0
1626,6.5,9.4,24.3,25.3,28.0,0.392516028,0.250972519
1627,8.0,8.9,24.3,25.3,28.0,0.0,0.0
1628,8.3,10.8,24.3,25.3,28.0,0.0,0.0
1629,5.0,5.2,24.3,25.3,28.0,0.154304179,0.163940084
1630,8.4,9.6,24.3,25.3,28.0,0.0,0.0
1631,7.0,7.6,24.3,25.3,28.0,0.128982329,0.124239036
1632,8.7,9.5,24.3,25.3,28.0,0.0,0.0
1633,8.4,9.8,24.3,25.3,28.0,0.0,0.0
1634,8.6,10.4,24.3,25.3,28.0,0.0,0.0
1635,8.2,7.5,24.3,25.3,28.0,0.0,0.0
1636,7.5,10.1,24.3,25.3,28.0,0.141302812,0.146028037
1637,8.5,10.0,24.3,25.3,28.0,0.0,0.0
1638,6.3,8.9,24.3,25.3,28.0,0.148673093,0.14328016
1639,8.2,7.6,24.3,25.3,28.0,0.098599882,0.087657784
1640,11.8,12.8,24.3,25.3,28.0,0.0,0.0
1641,9.5,11.7,24.3,25.3,28.0,0.10716965,0.0
1642,8.5,11.1,24.3,25.3,28.0,0.087780899,0.0
1643,8.5,10.3,24.3,25.3,28.0,0.0,0.0
1644,8.2,8.3,24.3,25.3,28.0,0.145458777,0.145066295
1645,6.5,7.8,24.3,25.3,28.0,0.108979948,0.0
1646,7.7,9.9,24.3,25.3,28.0,0.0,0.275633958
1647,7.3,8.8,24.3,25.3,28.0,0.330196467,0.166333999
1648,6.6,8.6,24.3,25.3,28.0,0.0,0.0
1649,7.7,9.9,24.3,25.3,28.0,0.0,0.0
1650,8.9,9.8,24.3,25.3,28.0,0.0,0.0
1651,7.6,9.8,24.3,25.3,28.0,0.0,0.0
1652,7.8,9.2,24.3,25.3,28.0,0.0,0.0
1653,8.1,8.4,24.3,25.3,28.0,0.153638562,0.228356846
1654,8.2,10.8,28.6,32.8,26.799999999999997,0.096135359,0.252708722
1655,8.9,10.6,28.6,32.8,26.799999999999997,0.0,0.0
1656,7.7,8.3,28.6,32.8,26.799999999999997,0.0,0.0
1657,9.4,13.1,28.6,32.8,26.799999999999997,0.0,0.0
1658,10.2,9.1,28.6,32.8,26.799999999999997,0.0,0.0
1659,9.4,9.4,28.6,32.8,26.799999999999997,0.0,0.186636805
1660,8.6,11.8,28.6,32.8,26.799999999999997,0.08853475,0.178699071
1661,9.4,13.9,28.6,32.8,26.799999999999997,0.0,0.0
1662,9.9,10.3,28.6,32.8,26.799999999999997,0.322788896,0.0
1663,6.8,6.7,28.6,32.8,26.799999999999997,0.085391627,0.141752055
1664,9.7,10.3,28.6,32.8,26.799999999999997,0.147492625,0.305483428
1665,8.2,9.0,28.6,32.8,26.799999999999997,0.363460141,0.249843848
1666,8.2,8.9,28.6,32.8,26.799999999999997,0.0,0.078143315
1667,8.4,8.8,28.6,32.8,26.799999999999997,0.114285714,0.116346713
1668,8.8,10.2,28.6,32.8,26.799999999999997,0.0,0.0
1669,8.8,8.3,28.6,32.8,26.799999999999997,0.17452007,0.171556013
1670,7.8,7.6,28.6,32.8,26.799999999999997,0.100120144,0.0
1671,9.4,9.5,28.6,32.8,26.799999999999997,0.0,0.0
1672,8.0,8.5,28.6,32.8,26.799999999999997,0.0,0.0
1673,8.3,8.8,28.6,32.8,26.799999999999997,0.109637101,0.0
1674,8.6,9.7,28.6,32.8,26.799999999999997,0.0,0.0
1675,8.6,9.2,28.6,32.8,26.799999999999997,0.0480238,0.147051615
1676,7.9,9.5,28.6,32.8,26.799999999999997,0.0,0.0
1677,8.6,9.4,28.6,32.8,26.799999999999997,0.206245102,0.125928724
1678,9.1,9.7,28.6,32.8,26.799999999999997,0.0,0.0
1679,8.8,10.2,28.6,32.8,26.799999999999997,0.0,0.0
1680,8.7,10.0,28.6,32.8,26.799999999999997,0.081236968,0.0273471
1681,7.9,8.8,28.6,32.8,26.799999999999997,0.156351891,0.172694794
1682,10.8,10.8,28.6,32.8,26.799999999999997,0.0,0.550964187
1683,9.1,10.1,28.6,32.8,26.799999999999997,0.0,0.0
1684,9.8,10.6,28.6,32.8,26.799999999999997,0.312109863,0.0
1685,8.9,9.7,28.6,32.8,26.799999999999997,0.0,0.0
1686,10.3,12.8,28.6,32.8,26.799999999999997,0.0,0.0
1687,8.7,10.9,28.6,32.8,26.799999999999997,0.182598375,0.138831043
1688,11.1,9.9,28.6,32.8,26.799999999999997,0.0,0.0
1689,9.8,9.5,28.6,32.8,26.799999999999997,0.0,0.0
1690,9.7,9.9,28.6,32.8,26.799999999999997,0.0,0.0
1691,9.4,10.4,28.6,32.8,26.799999999999997,0.0,0.0
1692,10.3,9.6,28.6,32.8,26.799999999999997,0.0,0.0
1693,8.9,8.7,28.6,32.8,26.799999999999997,0.117550253,0.130017877
1694,8.1,7.3,28.6,32.8,26.799999999999997,0.110180696,0.109051254
1695,9.4,10.8,28.6,32.8,26.799999999999997,0.0,0.0
1696,9.2,9.9,28.6,32.8,26.799999999999997,0.0,0.0
1697,9.6,11.3,28.6,32.8,26.799999999999997,0.0,0.0
1698,9.8,8.9,28.6,32.8,26.799999999999997,0.095767094,0.097703957
1699,10.2,10.5,28.6,32.8,26.799999999999997,0.0,0.0
1700,8.1,9.3,28.6,32.8,26.799999999999997,0.0,0.0
1701,9.8,12.1,28.6,32.8,26.799999999999997,0.0,0.0
1702,9.9,9.2,28.6,32.8,26.799999999999997,0.0,0.0
1703,7.9,8.4,28.6,32.8,26.799999999999997,0.0,0.0
1704,8.8,9.1,28.6,32.8,26.799999999999997,0.121373953,0.0
1705,9.7,10.7,28.6,32.8,26.799999999999997,0.0,0.0
1706,10.1,10.5,28.6,32.8,26.799999999999997,0.0,0.0
1707,9.5,10.4,28.6,32.8,26.799999999999997,0.0,0.0
1708,7.2,7.6,28.6,32.8,26.799999999999997,0.14825388,0.16422582
1709,8.7,10.3,28.6,32.8,26.799999999999997,0.138753989,0.16913796
1710,9.6,9.3,28.6,32.8,26.799999999999997,0.0,0.0
1711,8.5,11.1,28.6,32.8,26.799999999999997,0.0,0.0
1712,8.9,10.1,28.6,32.8,26.799999999999997,0.0,0.0
1713,8.1,9.4,28.6,32.8,26.799999999999997,0.085680014,0.143122943
1714,8.5,11.1,28.6,32.8,26.799999999999997,0.128949065,0.127404765
1715,9.8,9.2,28.6,32.8,26.799999999999997,0.0,0.0
1716,9.1,11.4,28.6,32.8,26.799999999999997,0.0,0.0
1717,8.7,10.0,28.6,32.8,26.799999999999997,0.138178803,0.143245953
1718,9.9,9.4,28.6,32.8,26.799999999999997,0.449741399,0.468603561
1719,9.5,11.5,28.6,32.8,26.799999999999997,0.063512226,0.125125125
1720,10.3,10.3,28.6,32.8,26.799999999999997,0.0,0.0
1721,9.4,8.6,28.6,32.8,26.799999999999997,0.33932813,0.688231246
1722,8.7,10.0,28.6,32.8,26.799999999999997,0.328119873,0.108885017
1723,8.4,10.7,28.6,32.8,26.799999999999997,0.0,0.0
1724,8.1,9.4,28.6,32.8,26.799999999999997,0.153742082,0.151763492
1725,9.9,9.0,28.6,32.8,26.799999999999997,0.0,0.0
1726,8.7,8.4,28.6,32.8,26.799999999999997,0.18102824,0.18547714
1727,9.4,9.8,28.6,32.8,26.799999999999997,0.0,0.0
1728,10.3,11.3,28.6,32.8,26.799999999999997,0.0,0.0
1729,7.9,8.5,28.6,32.8,26.799999999999997,0.069754464,0.0
1730,6.8,8.4,28.6,32.8,26.799999999999997,0.110704511,0.100937598
1731,8.3,8.6,28.6,32.8,26.799999999999997,0.04798,0.0
1732,10.1,10.5,28.6,32.8,26.799999999999997,0.135288706,0.191502749
1733,8.3,7.7,28.6,32.8,26.799999999999997,0.179608454,0.11706175
1734,9.8,11.3,28.6,32.8,26.799999999999997,0.0,0.0
1735,9.3,10.7,28.6,32.8,26.799999999999997,0.0,0.0
1736,8.3,8.2,28.6,32.8,26.799999999999997,0.0,0.0
1737,7.5,9.5,28.6,32.8,26.799999999999997,0.0,0.0
1738,10.0,10.2,28.6,32.8,26.799999999999997,0.0,0.0
1739,9.0,10.0,28.6,32.8,26.799999999999997,0.0,0.0
1740,10.1,16.8,28.6,32.8,26.799999999999997,0.144843569,0.0
1741,9.6,11.6,28.6,32.8,26.799999999999997,0.236518448,0.0
1742,7.9,8.0,28.6,32.8,26.799999999999997,0.098648515,0.097238429
1743,6.9,6.6,28.6,32.8,26.799999999999997,0.0,0.0
1744,10.9,10.2,28.6,32.8,26.799999999999997,0.0,0.0
1745,8.3,9.3,28.6,32.8,26.799999999999997,0.0,0.0
1746,9.0,8.4,28.6,32.8,26.799999999999997,0.0,0.072669137
1747,8.3,9.5,26.2,26.7,24.900000000000006,0.20310342,0.249833444
1748,8.6,9.2,26.2,26.7,24.900000000000006,0.0544108,0.078359586
1749,7.0,8.0,26.2,26.7,24.900000000000006,0.085135365,0.145994536
1750,7.3,8.1,26.2,26.7,24.900000000000006,0.101032553,0.05738
1751,11.2,10.6,26.2,26.7,24.900000000000006,0.0,0.0
1752,7.8,8.6,26.2,26.7,24.900000000000006,0.0,0.0
1753,6.8,6.8,26.2,26.7,24.900000000000006,0.1199976,0.237065134
1754,8.0,7.8,26.2,26.7,24.900000000000006,0.0,0.173460538
1755,11.3,9.5,26.2,26.7,24.900000000000006,0.0,0.0
1756,7.3,9.3,26.2,26.7,24.900000000000006,0.13618942,0.132440307
1757,12.1,11.2,26.2,26.7,24.900000000000006,0.0,0.0
1758,10.2,12.5,26.2,26.7,24.900000000000006,0.113631199,0.115210028
1759,7.0,7.8,26.2,26.7,24.900000000000006,0.0,0.0
1760,7.3,11.1,26.2,26.7,24.900000000000006,0.0,0.0
1761,6.7,7.1,26.2,26.7,24.900000000000006,0.122458399,0.134827785
1762,8.4,9.2,26.2,26.7,24.900000000000006,0.0,0.0
1763,7.6,8.2,26.2,26.7,24.900000000000006,0.109683198,0.165797764
1764,8.5,10.6,27.3,28.1,23.0,0.149340413,0.148500149
1765,8.5,10.1,27.3,28.1,23.0,0.104892171,0.189877424
1766,8.1,9.0,27.3,28.1,23.0,0.117074694,0.079263379
1767,9.6,12.3,27.3,28.1,23.0,0.123073136,0.156626883
1768,7.6,8.8,27.3,28.1,23.0,0.224552579,0.201542923
1769,7.7,9.1,27.3,28.1,23.0,0.134385522,0.164329267
1770,7.6,9.1,27.3,28.1,23.0,0.129512488,0.141764495
1771,7.4,9.1,27.3,28.1,23.0,0.212864446,0.279677022
1772,8.3,10.5,27.3,28.1,23.0,0.08872685,0.094287735
1773,8.1,10.2,27.3,28.1,23.0,0.022989,0.0464727
1774,10.0,11.3,24.6,27.3,,0.123588277,0.136617066
1775,8.8,8.0,24.6,27.3,,0.201261604,0.199493414
1776,9.0,9.5,24.6,27.3,,0.133189489,0.14943949
1777,9.4,10.4,24.6,27.3,,0.11691804,0.135097828
1778,9.7,11.0,24.6,27.3,,0.176054515,0.149063032
1779,9.2,11.6,24.6,27.3,,0.076380579,0.103954156
1780,9.8,10.7,24.6,27.3,,0.105408337,0.115689484
1781,9.6,11.3,24.6,27.3,,0.14502512,0.14055392
1782,8.1,7.4,24.6,27.3,,0.090962491,0.110724063
1783,6.9,7.0,24.6,27.3,,0.157029011,0.223890741
1784,8.7,9.6,24.6,27.3,,0.143943118,0.136487716
1785,8.3,9.8,24.6,27.3,,0.105187325,0.120240099
1786,8.5,8.9,24.6,27.3,,0.185785946,0.232935853
1787,7.1,7.9,24.6,27.3,,0.221921395,0.248574705
1788,9.4,11.2,24.6,27.3,,0.088058263,0.109622494
1789,9.0,8.3,24.6,27.3,,0.093166717,0.08997291
1790,9.4,11.7,24.6,27.3,,0.182141068,0.110833149
1791,7.5,8.4,24.6,27.3,,0.226578934,0.239253767
1792,7.8,8.6,24.6,27.3,,0.134983734,0.140559991
1793,8.2,7.8,24.6,27.3,,0.153334565,0.171090667
1794,8.1,9.2,24.6,27.3,,0.166330925,0.140390285
1795,5.7,7.4,27.1,28.4,30.799999999999997,0.092629113,0.106573829
1796,7.6,10.2,27.1,28.4,30.799999999999997,0.0,0.0
1797,7.9,9.2,27.1,28.4,30.799999999999997,0.0609134,0.076486515
1798,11.3,13.4,27.1,28.4,30.799999999999997,0.072806698,0.0370425
1799,7.0,9.2,27.1,28.4,30.799999999999997,0.073469988,0.0
1800,8.5,7.9,27.1,28.4,30.799999999999997,0.080466707,0.179397225
1801,8.0,9.8,27.1,28.4,30.799999999999997,0.0,0.0
1802,6.1,7.4,27.1,28.4,30.799999999999997,0.0516772,0.0514322
1803,9.2,9.7,27.1,28.4,30.799999999999997,0.074023354,0.069618491
1804,7.3,9.7,27.1,28.4,30.799999999999997,0.0341204,0.0356722
1805,6.1,8.4,27.1,28.4,30.799999999999997,0.0,0.0
1806,7.9,10.3,27.1,28.4,30.799999999999997,0.0,0.0
1807,6.6,9.0,27.1,28.4,30.799999999999997,0.0,0.0
1808,7.7,8.0,27.1,28.4,30.799999999999997,0.0461609,0.0572656
1809,6.1,7.9,27.1,28.4,30.799999999999997,0.147058824,0.207318337
1810,5.6,7.0,27.1,28.4,30.799999999999997,0.49513121,0.385632437
1811,7.8,10.6,27.1,28.4,30.799999999999997,0.119574315,0.082345191
1812,12.0,13.6,27.1,28.4,30.799999999999997,0.0138316,0.0
1813,6.3,11.3,27.1,28.4,30.799999999999997,0.0,0.0
1814,7.6,9.5,27.1,28.4,30.799999999999997,0.091698252,0.0613648
1815,7.8,9.6,27.1,28.4,30.799999999999997,0.0,0.119317504
1816,6.4,8.8,27.1,28.4,30.799999999999997,0.049708,0.0255376
1817,5.2,9.4,27.1,28.4,30.799999999999997,0.0489836,0.0524054
1818,6.3,8.0,27.1,28.4,30.799999999999997,0.0596125,0.064183021
1819,8.4,10.0,27.1,28.4,30.799999999999997,0.0462788,0.0547851
1820,6.6,8.8,27.1,28.4,30.799999999999997,0.0,0.0
1821,4.0,4.7,27.1,28.4,30.799999999999997,0.116885081,0.12166848
1822,7.9,10.1,27.1,28.4,30.799999999999997,0.0,0.0
1823,8.0,10.4,27.1,28.4,30.799999999999997,0.0,0.0
1824,6.1,7.7,27.1,28.4,30.799999999999997,0.121695214,0.152174575
1825,6.1,9.9,27.1,28.4,30.799999999999997,0.0,0.0
1826,6.6,9.5,27.1,28.4,30.799999999999997,0.0,0.0
1827,7.3,9.0,27.1,28.4,30.799999999999997,0.0520197,0.092544851
1828,7.5,9.8,23.6,25.7,23.200000000000003,0.127937645,0.135887149
1829,8.6,9.3,23.6,25.7,23.200000000000003,0.0614716,0.0212269
1830,9.5,12.3,23.6,25.7,23.200000000000003,0.0306946,0.0306336
1831,8.8,9.9,23.6,25.7,23.200000000000003,0.120331513,0.118051635
1832,9.3,9.3,23.6,25.7,23.200000000000003,0.075160656,0.077159502
1833,8.2,10.0,23.6,25.7,23.200000000000003,0.0501951,0.064302892
1834,8.8,9.9,23.6,25.7,23.200000000000003,0.06705409,0.100279239
1835,9.6,9.4,23.6,25.7,23.200000000000003,0.146095322,0.162715016
1836,8.1,10.2,23.6,25.7,23.200000000000003,0.05978,0.082776318
1837,7.8,9.9,23.6,25.7,23.200000000000003,0.0611763,0.061749
1838,8.3,10.6,23.6,25.7,23.200000000000003,0.111931945,0.098344534
1839,7.7,8.3,23.6,25.7,23.200000000000003,0.08101594,0.104310093
1840,8.4,10.8,23.6,25.7,23.200000000000003,0.0420336,0.0440286
1841,8.3,9.6,23.6,25.7,23.200000000000003,0.100549335,0.112028842
1842,10.1,9.4,23.6,25.7,23.200000000000003,0.114091743,0.128911209
1843,8.1,9.7,23.6,25.7,23.200000000000003,0.152792279,0.105224391
1844,8.4,9.6,23.6,25.7,23.200000000000003,0.0387943,0.07821819
1845,8.4,10.1,23.6,25.7,23.200000000000003,0.090707884,0.111740167
1846,9.2,9.3,23.6,25.7,23.200000000000003,0.100161928,0.068772244
1847,8.4,9.5,23.6,25.7,23.200000000000003,0.163743169,0.126273255
1848,10.3,11.0,23.6,25.7,23.200000000000003,0.0,0.0
1849,8.8,9.2,23.6,25.7,23.200000000000003,0.077660252,0.080026889
1850,7.5,9.4,23.6,25.7,23.200000000000003,0.0424427,0.0262964
1851,9.1,10.3,23.6,25.7,23.200000000000003,0.0498692,0.067148045
1852,8.5,9.9,23.6,25.7,23.200000000000003,0.074052133,0.0375291
1853,8.7,10.5,23.6,25.7,23.200000000000003,0.154171099,0.12460671
1854,7.6,9.6,23.6,25.7,23.200000000000003,0.082315818,0.070038801
1855,8.6,9.7,23.6,25.7,23.200000000000003,0.12040762,0.119091267
1856,8.8,9.4,23.6,25.7,23.200000000000003,0.0200377,0.0405959
1857,8.8,8.3,23.6,25.7,23.200000000000003,0.149167002,0.186695972
1858,6.8,6.7,23.6,25.7,23.200000000000003,0.266203345,0.311040306
1859,8.9,9.5,23.6,25.7,23.200000000000003,0.106606349,0.094429598
1860,8.8,10.0,23.6,25.7,23.200000000000003,0.102414857,0.129716828
1861,8.6,9.1,23.6,25.7,23.200000000000003,0.117545228,0.117865141
1862,8.4,7.6,23.6,25.7,23.200000000000003,0.138124091,0.100377785
1863,8.7,9.7,23.6,25.7,23.200000000000003,0.088154918,0.107918877
1864,8.6,9.7,23.6,25.7,23.200000000000003,0.070358123,0.0484355
1865,9.1,10.7,23.6,25.7,23.200000000000003,0.090182414,0.10932914
1866,8.4,9.3,23.6,25.7,23.200000000000003,0.080681598,0.082859652
1867,7.7,7.6,23.6,25.7,23.200000000000003,0.150211799,0.171531779
1868,9.2,11.2,23.6,25.7,23.200000000000003,0.0543763,0.064939364
1869,8.0,8.9,23.6,25.7,23.200000000000003,0.0501112,0.0313016
1870,8.9,9.5,23.6,25.7,23.200000000000003,0.076341705,0.090074427
1871,9.8,10.3,23.6,25.7,23.200000000000003,0.142448339,0.137667304
1872,8.6,10.6,23.6,25.7,23.200000000000003,0.0267104,0.0090918
1873,7.7,8.5,23.6,25.7,23.200000000000003,0.162784704,0.149411144
1874,8.7,9.9,23.6,25.7,23.200000000000003,0.135536337,0.122602793
1875,8.9,9.8,23.6,25.7,23.200000000000003,0.0306429,0.0317935
1876,8.2,10.7,23.6,25.7,23.200000000000003,0.0543508,0.111123458
1877,8.5,8.9,23.6,25.7,23.200000000000003,0.0,0.0
1878,9.9,11.2,23.6,25.7,23.200000000000003,0.080680947,0.0516369
1879,8.0,8.8,23.6,25.7,23.200000000000003,0.136659925,0.150568748
1880,9.3,10.5,23.6,25.7,23.200000000000003,0.0518746,0.0530715
1881,7.9,10.5,23.6,25.7,23.200000000000003,0.0589715,0.0410021
1882,6.1,7.5,23.6,25.7,23.200000000000003,0.166687911,0.172148315
1883,7.5,9.3,23.6,25.7,23.200000000000003,0.115058406,0.15037929
1884,8.9,9.8,23.6,25.7,23.200000000000003,0.22818894,0.170492413
1885,8.5,11.0,23.6,25.7,23.200000000000003,0.079279508,0.048539
1886,8.8,10.3,23.6,25.7,23.200000000000003,0.0536118,0.054991
1887,7.4,8.2,23.6,25.7,23.200000000000003,0.193172551,0.202329032
1888,8.0,8.1,23.6,25.7,23.200000000000003,0.119462895,0.074185811
1889,8.8,9.5,23.6,25.7,23.200000000000003,0.078582374,0.079929662
1890,10.3,10.9,29.6,32.1,22.299999999999997,0.078504746,0.094147183
1891,9.5,11.6,29.6,32.1,22.299999999999997,0.0539971,0.0536625
1892,10.4,12.8,29.6,32.1,22.299999999999997,0.181405896,0.091365921
1893,11.8,14.9,29.6,32.1,22.299999999999997,0.0,0.0
1894,8.5,11.5,29.6,32.1,22.299999999999997,0.074052133,0.0373776
1895,10.2,11.1,29.6,32.1,22.299999999999997,0.0,0.0
1896,11.5,13.4,29.6,32.1,22.299999999999997,0.104903174,0.168915352
1897,13.8,14.2,29.6,32.1,22.299999999999997,0.0479386,0.0514165
1898,12.1,14.5,29.6,32.1,22.299999999999997,0.0286369,0.0295893
1899,9.7,11.0,29.6,32.1,22.299999999999997,0.072570915,0.063314682
1900,8.7,9.5,29.6,32.1,22.299999999999997,0.103638112,0.168406871
1901,10.6,11.9,29.6,32.1,22.299999999999997,0.0442038,0.056305
1902,10.1,9.9,29.6,32.1,22.299999999999997,0.132429867,0.109141601
1903,9.9,14.2,29.6,32.1,22.299999999999997,0.0363875,0.0611344
1904,9.9,11.1,29.6,32.1,22.299999999999997,0.0,0.0
1905,10.8,10.3,29.6,32.1,22.299999999999997,0.163141815,0.116186188
1906,13.4,13.2,29.6,32.1,22.299999999999997,0.0425931,0.0
1907,8.7,13.5,29.6,32.1,22.299999999999997,0.071169312,0.070221581
1908,8.5,12.1,29.6,32.1,22.299999999999997,0.077931389,0.085930339
1909,11.9,13.0,29.6,32.1,22.299999999999997,0.0,0.0
1910,12.4,13.3,29.6,32.1,22.299999999999997,0.067471831,0.070224719
1911,10.3,13.1,29.6,32.1,22.299999999999997,0.0,0.0
1912,11.6,12.4,29.6,32.1,22.299999999999997,0.0513163,0.0514922
1913,12.1,16.0,29.6,32.1,22.299999999999997,0.0,0.017751
1914,10.9,10.3,29.6,32.1,22.299999999999997,0.095353427,0.087500122
1915,12.2,12.1,29.6,32.1,22.299999999999997,0.0513786,0.080950297
1916,9.3,10.6,29.6,32.1,22.299999999999997,0.041834,0.077930175
1917,9.1,9.8,29.6,32.1,22.299999999999997,0.175551524,0.083892617
1918,10.6,11.0,29.6,32.1,22.299999999999997,0.128856491,0.13373535
1919,9.2,10.9,29.6,32.1,22.299999999999997,0.0483653,0.0476497
1920,11.3,13.8,29.6,32.1,22.299999999999997,0.0168702,0.0167901
1921,9.3,8.7,29.6,32.1,22.299999999999997,0.122796436,0.146536846
1922,12.8,16.4,29.6,32.1,22.299999999999997,0.0356767,0.0375284
1923,8.4,11.2,29.6,32.1,22.299999999999997,0.118364874,0.1130205
1924,9.3,14.0,29.6,32.1,22.299999999999997,0.082015616,0.061863
1925,10.2,13.7,29.6,32.1,22.299999999999997,0.106305357,0.078376048
1926,11.8,12.9,29.6,32.1,22.299999999999997,0.0,0.0
1927,10.7,12.0,29.6,32.1,22.299999999999997,0.0,0.0
1928,10.9,12.1,29.6,32.1,22.299999999999997,0.104322426,0.0509996
1929,11.4,12.7,29.6,32.1,22.299999999999997,0.0,0.0
1930,10.0,10.3,29.6,32.1,22.299999999999997,0.11307626,0.11494341
1931,14.7,13.7,29.6,32.1,22.299999999999997,0.0369535,0.0385572
1932,8.9,10.6,29.6,32.1,22.299999999999997,0.075494489,0.0611158
1933,10.8,12.3,29.6,32.1,22.299999999999997,0.0340483,0.0331192
1934,9.6,9.9,29.6,32.1,22.299999999999997,0.102408461,0.105487087
1935,13.3,14.4,29.6,32.1,22.299999999999997,0.081168831,0.0415007
1936,10.9,12.2,29.6,32.1,22.299999999999997,0.0202065,0.0564887
1937,12.3,12.0,29.6,32.1,22.299999999999997,0.0,0.0
1938,8.7,10.4,29.6,32.1,22.299999999999997,0.130354627,0.133310922
1939,10.8,11.6,29.6,32.1,22.299999999999997,0.0496598,0.094634239
1940,8.9,13.9,29.6,32.1,22.299999999999997,0.086939386,0.099427507
1941,13.1,14.9,29.6,32.1,22.299999999999997,0.0,0.0
1942,11.9,13.5,29.6,32.1,22.299999999999997,0.136546733,0.133900177
1943,12.9,15.6,29.6,32.1,22.299999999999997,0.201880857,0.087059479
1944,11.4,11.4,29.6,32.1,22.299999999999997,0.076657723,0.086339809
1945,11.1,14.2,29.6,32.1,22.299999999999997,0.0,0.066682967
1946,10.4,11.7,29.6,32.1,22.299999999999997,0.0590075,0.0582937
1947,9.2,10.5,29.6,32.1,22.299999999999997,0.0,0.0466548
1948,13.6,15.9,29.6,32.1,22.299999999999997,0.0,0.0433257
1949,7.9,8.5,29.6,32.1,22.299999999999997,0.165089323,0.2099813
1950,12.0,12.8,29.6,32.1,22.299999999999997,0.0,0.0
1951,10.7,12.5,29.6,32.1,22.299999999999997,0.0360776,0.0
1952,9.3,10.6,29.6,32.1,22.299999999999997,0.089612761,0.0524153
1953,11.8,13.2,29.6,32.1,22.299999999999997,0.06266384,0.0319122
1954,10.3,8.4,29.6,32.1,22.299999999999997,0.106771756,0.125428922
1955,14.9,16.2,29.6,32.1,22.299999999999997,0.09122839,0.0495884
1956,8.9,7.8,29.6,32.1,22.299999999999997,0.0540503,0.0624353
1957,6.4,8.0,29.6,32.1,22.299999999999997,0.177827833,0.210197375
1958,11.9,15.1,29.6,32.1,22.299999999999997,0.075454614,0.078131104
1959,10.7,14.4,29.6,32.1,22.299999999999997,0.099312263,0.0504859
1960,11.5,12.1,29.6,32.1,22.299999999999997,0.131591315,0.135830348
1961,11.2,13.5,29.6,32.1,22.299999999999997,0.074079561,0.0
1962,11.3,12.6,29.6,32.1,22.299999999999997,0.177161369,0.17819413
1963,9.2,9.5,29.6,32.1,22.299999999999997,0.081964334,0.11822527
1964,9.6,13.1,29.6,32.1,22.299999999999997,0.098551296,0.097938397
1965,10.2,13.7,29.6,32.1,22.299999999999997,0.08457494,0.090776418
1966,11.3,11.2,29.6,32.1,22.299999999999997,0.064304546,0.0443912
1967,12.9,15.7,29.6,32.1,22.299999999999997,0.0591624,0.0599188
1968,11.2,14.1,29.6,32.1,22.299999999999997,0.128611849,0.098512462
1969,11.8,12.8,29.6,32.1,22.299999999999997,0.072542093,0.078836658
1970,11.3,13.9,29.6,32.1,22.299999999999997,0.07416857,0.0452455
1971,10.8,13.7,29.6,32.1,22.299999999999997,0.07867573,0.063128324
1972,12.4,13.7,29.6,32.1,22.299999999999997,0.0275664,0.0567376
1973,10.4,12.1,29.6,32.1,22.299999999999997,0.148679233,0.246386334
1974,10.7,12.7,29.6,32.1,22.299999999999997,0.084833832,0.065372295
1975,11.5,13.2,29.6,32.1,22.299999999999997,0.08159158,0.069397216
1976,12.7,14.9,29.6,32.1,22.299999999999997,0.214086919,0.070487066
1977,9.8,11.3,29.6,32.1,22.299999999999997,0.091410463,0.089629829
1978,11.5,13.6,29.6,32.1,22.299999999999997,0.0,0.0
1979,7.6,9.5,29.6,32.1,22.299999999999997,0.078049542,0.105941556
1980,12.9,14.0,29.6,32.1,22.299999999999997,0.066225166,0.090037366
1981,7.8,8.2,29.6,32.1,22.299999999999997,0.139808248,0.153458585
1982,13.9,14.4,29.6,32.1,22.299999999999997,0.047644,0.0
1983,13.8,14.7,29.6,32.1,22.299999999999997,0.0,0.0
1984,6.7,8.6,29.6,32.1,22.299999999999997,0.116249782,0.09242315
1985,11.1,13.1,29.6,32.1,22.299999999999997,0.088652482,0.080336772
1986,10.8,10.8,29.6,32.1,22.299999999999997,0.0435148,0.0291401
1987,12.0,12.4,29.6,32.1,22.299999999999997,0.0492659,0.073680203
1988,11.2,10.5,29.6,32.1,22.299999999999997,0.104294319,0.106027673
1989,9.1,11.2,29.6,32.1,22.299999999999997,0.0565227,0.0567472
1990,10.1,10.5,29.7,33.2,26.099999999999994,0.0,0.0
1991,8.3,10.5,29.7,33.2,26.099999999999994,0.270245924,0.18299936
